Job_ID,Job_Title,Company,City,State,Country,Work_Mode,Experience_Level,Experience_Years,Salary_LPA,Open_Positions,Skills,Industry,Annual_Salary_INR,Applications,Education,Employment_Type,Posting_Date,Company_Rating,Job_Status
3998,Software Engineer,Wipro,Bengaluru,Maharashtra,India,Remote,Entry,3,18,6,"Power BI,SQL",Retail,1739557,427,Master,Internship,2026-01-09,95,Open
3999,Business Analyst,Capgemini,Pune,Karnataka,India,Onsite,Senior,3,18,11,"Power BI,SQL",Education,583274,231,Bachelor,Contract,2026-06-11,94,Open
4000,Data Scientist,Zoho,Delhi,Maharashtra,India,Onsite,Mid,5,9,12,"Tableau,SQL",IT Services,1426721,146,Master,Full-time,2026-04-03,50,Open
4001,ML Engineer,Infosys,Delhi,Tamil Nadu,India,Remote,Senior,0,23,8,"Azure,Python",Healthcare,514611,276,Master,Contract,2026-03-04,93,Closed
4002,ML Engineer,Google,Mumbai,Telangana,India,Hybrid,Mid,2,21,10,"Azure,Python",IT Services,1001257,322,Master,Internship,2026-01-19,88,Open
4003,Data Analyst,Zoho,Hyderabad,Tamil Nadu,India,Onsite,Mid,7,19,14,"Excel,SQL",Finance,749493,287,Bachelor,Internship,2026-02-13,59,Open
4004,Data Analyst,Capgemini,Hyderabad,Karnataka,India,Hybrid,Associate,7,15,6,"Python,SQL",Healthcare,970199,432,Bachelor,Contract,2026-02-21,57,Open
4005,Data Analyst,Wipro,Pune,Karnataka,India,Onsite,Mid,0,24,14,"Python,SQL",Education,1284891,305,Bachelor,Internship,2026-05-12,62,Closed
4006,Data Scientist,Wipro,Pune,Telangana,India,Hybrid,Associate,6,10,10,"Python,SQL",Finance,745176,464,Master,Internship,2026-04-29,74,Closed
4007,Business Analyst,Amazon,Pune,Tamil Nadu,India,Remote,Senior,2,27,8,"Power BI,SQL",Education,617915,29,Master,Internship,2026-01-07,94,Closed
4008,Data Analyst,Zoho,Delhi,Karnataka,India,Hybrid,Entry,3,18,4,"Python,SQL",Retail,563645,178,Bachelor,Contract,2026-05-25,55,Closed
4009,ML Engineer,Capgemini,Hyderabad,Telangana,India,Remote,Associate,0,25,17,"Excel,SQL",Retail,828667,385,Master,Contract,2026-02-11,67,Open
4010,Software Engineer,Amazon,Hyderabad,Karnataka,India,Onsite,Senior,8,28,4,"Python,SQL",Retail,342479,139,Bachelor,Internship,2026-01-31,85,Open
4011,Data Analyst,Google,Pune,Telangana,India,Remote,Mid,8,16,14,"Azure,Python",Finance,1589099,344,Master,Internship,2026-04-08,98,Open
4012,Software Engineer,Infosys,Delhi,Maharashtra,India,Hybrid,Senior,3,17,5,"Tableau,SQL",Retail,1445513,486,Master,Full-time,2026-06-13,79,Open
4013,ML Engineer,Amazon,Hyderabad,Telangana,India,Remote,Senior,1,21,5,"Power BI,SQL",Retail,1073727,8,Master,Full-time,2026-05-04,84,Open
4014,Data Scientist,Accenture,Delhi,Telangana,India,Hybrid,Entry,2,10,4,"Python,Pandas",Healthcare,1581507,227,Master,Contract,2026-03-02,79,Closed
4015,Data Scientist,Google,Hyderabad,Delhi,India,Hybrid,Mid,4,20,16,"Excel,SQL",Finance,392122,92,Master,Contract,2026-05-24,97,Closed
4016,Data Analyst,TCS,Mumbai,Delhi,India,Remote,Entry,1,16,8,"Python,SQL",Healthcare,727269,43,Bachelor,Contract,2026-05-10,91,Closed
4017,BI Developer,TechNova,Mumbai,Telangana,India,Remote,Entry,2,11,18,"Tableau,SQL",Retail,1246735,45,Master,Internship,2026-02-10,67,Closed
4018,Data Analyst,Microsoft,Pune,Karnataka,India,Remote,Mid,6,17,13,"Python,Pandas",Healthcare,1164624,401,Master,Full-time,2026-03-08,74,Closed
4019,Data Analyst,Capgemini,Bengaluru,Maharashtra,India,Remote,Associate,8,20,6,"Excel,SQL",Finance,419948,392,Bachelor,Internship,2026-04-19,60,Open
4020,ML Engineer,TechNova,Delhi,Tamil Nadu,India,Onsite,Associate,5,24,17,"Excel,SQL",Healthcare,1642235,421,Master,Contract,2026-01-25,70,Closed
4021,Data Scientist,TCS,Pune,Telangana,India,Hybrid,Entry,2,22,13,"Tableau,SQL",Retail,1693521,430,Bachelor,Internship,2026-04-27,97,Open
4022,Data Scientist,Accenture,Delhi,Karnataka,India,Hybrid,Senior,7,28,4,"Excel,SQL",IT Services,677810,205,Master,Contract,2026-04-19,62,Open
4023,Data Scientist,Amazon,Hyderabad,Delhi,India,Remote,Associate,0,8,7,"Tableau,SQL",Finance,328775,419,Bachelor,Full-time,2026-03-12,69,Open
4024,Data Analyst,Capgemini,Mumbai,Karnataka,India,Onsite,Senior,7,23,17,"Tableau,SQL",Education,1321815,209,Master,Full-time,2026-03-26,53,Closed
4025,Data Scientist,Amazon,Pune,Karnataka,India,Onsite,Senior,7,18,9,"Tableau,SQL",Education,1051115,90,Bachelor,Full-time,2026-01-23,65,Open
4026,BI Developer,Wipro,Pune,Telangana,India,Remote,Senior,2,23,10,"Excel,SQL",Healthcare,364032,270,Master,Full-time,2026-06-21,75,Closed
4027,BI Developer,Amazon,Bengaluru,Delhi,India,Remote,Mid,4,15,5,"Tableau,SQL",IT Services,1469268,137,Master,Full-time,2026-04-06,64,Closed
4028,Business Analyst,TechNova,Pune,Delhi,India,Hybrid,Mid,2,4,5,"Python,Pandas",Education,1144692,132,Master,Internship,2026-04-01,84,Closed
4029,Data Analyst,Microsoft,Mumbai,Delhi,India,Remote,Entry,2,7,6,"Power BI,SQL",Retail,1021871,239,Master,Internship,2026-01-20,61,Open
4030,Data Analyst,Zoho,Pune,Maharashtra,India,Remote,Senior,7,15,17,"Python,SQL",Healthcare,1531621,439,Bachelor,Contract,2026-01-23,87,Closed
4031,Data Scientist,Microsoft,Pune,Maharashtra,India,Hybrid,Senior,0,6,8,"Tableau,SQL",Finance,958074,197,Master,Contract,2026-06-01,91,Open
4032,Software Engineer,Zoho,Pune,Maharashtra,India,Remote,Mid,0,14,10,"Excel,SQL",IT Services,1789980,479,Master,Internship,2026-02-28,86,Closed
4033,Business Analyst,Google,Delhi,Telangana,India,Onsite,Mid,2,28,10,"Python,SQL",Education,500814,252,Master,Full-time,2026-01-18,58,Closed
4034,ML Engineer,Amazon,Bengaluru,Delhi,India,Hybrid,Mid,1,26,13,"Python,SQL",Education,650655,163,Master,Internship,2026-01-19,82,Open
4035,Software Engineer,Microsoft,Chennai,Maharashtra,India,Remote,Mid,5,11,11,"Python,SQL",Retail,1742072,60,Bachelor,Contract,2026-03-23,98,Closed
4036,Data Scientist,Capgemini,Hyderabad,Tamil Nadu,India,Hybrid,Entry,0,30,10,"Power BI,SQL",Finance,1731363,294,Bachelor,Internship,2026-03-03,71,Closed
4037,ML Engineer,Capgemini,Bengaluru,Telangana,India,Hybrid,Entry,6,25,20,"Python,Pandas",IT Services,819033,183,Master,Internship,2026-03-21,78,Open
4038,Data Scientist,TechNova,Chennai,Telangana,India,Onsite,Entry,6,20,11,"Python,Pandas",Education,1764647,24,Master,Contract,2026-05-28,82,Closed
4039,BI Developer,Wipro,Delhi,Karnataka,India,Hybrid,Entry,8,12,19,"Tableau,SQL",Finance,1797119,410,Master,Contract,2026-03-04,50,Open
4040,Business Analyst,Zoho,Bengaluru,Karnataka,India,Onsite,Associate,0,30,17,"Python,SQL",Finance,930349,10,Master,Contract,2026-02-05,77,Open
4041,BI Developer,Amazon,Delhi,Telangana,India,Hybrid,Associate,7,28,20,"Azure,Python",IT Services,1321658,432,Master,Full-time,2026-02-14,77,Open
4042,Business Analyst,Infosys,Mumbai,Tamil Nadu,India,Remote,Senior,6,4,13,"Python,SQL",Retail,1478770,276,Master,Internship,2026-04-17,94,Closed
4043,Data Scientist,Infosys,Pune,Maharashtra,India,Onsite,Senior,3,23,20,"Azure,Python",Retail,1464603,374,Bachelor,Full-time,2026-05-15,65,Closed
4044,Business Analyst,Zoho,Hyderabad,Tamil Nadu,India,Remote,Entry,6,15,14,"Azure,Python",Retail,887916,120,Master,Contract,2026-01-27,67,Closed
4045,BI Developer,Google,Hyderabad,Delhi,India,Onsite,Associate,3,7,13,"Tableau,SQL",IT Services,1260570,51,Bachelor,Full-time,2026-01-15,77,Closed
4046,Data Analyst,TechNova,Hyderabad,Delhi,India,Remote,Mid,7,24,11,"Azure,Python",IT Services,1091532,456,Bachelor,Internship,2026-01-04,75,Closed
4047,ML Engineer,Accenture,Bengaluru,Telangana,India,Remote,Associate,2,11,11,"Azure,Python",IT Services,1091494,127,Bachelor,Contract,2026-01-08,89,Closed
4048,ML Engineer,Zoho,Hyderabad,Tamil Nadu,India,Remote,Entry,8,13,17,"Power BI,SQL",Finance,441020,277,Bachelor,Full-time,2026-01-28,86,Open
4049,Business Analyst,Amazon,Bengaluru,Maharashtra,India,Hybrid,Entry,2,28,12,"Power BI,SQL",Healthcare,1362962,307,Master,Contract,2026-05-08,95,Closed
4050,Data Analyst,TCS,Pune,Maharashtra,India,Remote,Entry,1,4,10,"Power BI,SQL",Retail,676904,409,Master,Internship,2026-06-24,54,Open
4051,BI Developer,Accenture,Mumbai,Karnataka,India,Remote,Entry,0,18,12,"Excel,SQL",Education,823637,110,Bachelor,Full-time,2026-03-28,81,Closed
4052,BI Developer,TechNova,Delhi,Karnataka,India,Remote,Entry,1,8,4,"Azure,Python",Education,876825,295,Bachelor,Contract,2026-01-17,85,Open
4053,Business Analyst,TechNova,Mumbai,Maharashtra,India,Onsite,Associate,8,29,18,"Excel,SQL",Healthcare,1611497,66,Bachelor,Contract,2026-06-22,75,Open
4054,BI Developer,Accenture,Mumbai,Delhi,India,Onsite,Entry,5,9,9,"Power BI,SQL",Healthcare,989516,160,Bachelor,Full-time,2026-02-15,84,Open
4055,Software Engineer,Microsoft,Chennai,Karnataka,India,Onsite,Mid,3,16,16,"Python,SQL",Retail,936674,34,Bachelor,Internship,2026-04-06,94,Open
4056,Business Analyst,Infosys,Delhi,Telangana,India,Hybrid,Mid,5,9,18,"Python,SQL",Finance,1796523,414,Master,Full-time,2026-05-02,61,Open
4057,Data Scientist,TCS,Bengaluru,Telangana,India,Hybrid,Associate,1,11,20,"Tableau,SQL",Retail,528408,66,Bachelor,Internship,2026-06-11,97,Open
4058,Business Analyst,Google,Bengaluru,Maharashtra,India,Onsite,Associate,0,15,8,"Power BI,SQL",Retail,1271650,306,Bachelor,Internship,2026-05-04,67,Open
4059,Software Engineer,Accenture,Bengaluru,Maharashtra,India,Remote,Associate,8,25,10,"Power BI,SQL",Finance,411699,438,Bachelor,Contract,2026-03-09,58,Closed
4060,ML Engineer,Infosys,Mumbai,Tamil Nadu,India,Remote,Senior,7,24,11,"Power BI,SQL",Healthcare,1720226,116,Master,Contract,2026-04-25,92,Open
4061,Business Analyst,Amazon,Hyderabad,Telangana,India,Hybrid,Associate,0,21,19,"Tableau,SQL",Finance,524589,247,Master,Full-time,2026-02-03,74,Open
4062,Data Scientist,Infosys,Pune,Telangana,India,Remote,Mid,7,22,19,"Python,SQL",IT Services,484773,429,Bachelor,Full-time,2026-02-05,58,Open
4063,Data Scientist,Microsoft,Mumbai,Maharashtra,India,Remote,Entry,1,24,18,"Python,Pandas",Healthcare,599322,171,Bachelor,Internship,2026-03-27,54,Closed
4064,Business Analyst,Infosys,Delhi,Tamil Nadu,India,Hybrid,Associate,4,15,11,"Power BI,SQL",IT Services,1483450,235,Master,Internship,2026-05-06,59,Open
4065,Software Engineer,Infosys,Bengaluru,Delhi,India,Hybrid,Mid,3,22,6,"Tableau,SQL",Healthcare,1123873,200,Master,Internship,2026-03-20,56,Open
4066,Data Analyst,Capgemini,Hyderabad,Delhi,India,Hybrid,Entry,2,25,11,"Python,Pandas",Retail,1793488,496,Master,Contract,2026-01-26,86,Closed
4067,Data Analyst,Wipro,Bengaluru,Karnataka,India,Onsite,Entry,5,3,16,"Power BI,SQL",Education,515910,184,Master,Contract,2026-02-17,90,Closed
4068,BI Developer,Infosys,Bengaluru,Karnataka,India,Remote,Entry,7,7,20,"Azure,Python",Finance,1288343,407,Bachelor,Full-time,2026-03-28,70,Closed
4069,Business Analyst,TCS,Mumbai,Karnataka,India,Onsite,Senior,8,25,20,"Excel,SQL",Retail,1012599,417,Master,Contract,2026-01-02,83,Closed
4070,Business Analyst,Amazon,Mumbai,Telangana,India,Onsite,Entry,8,30,10,"Azure,Python",Healthcare,304091,184,Bachelor,Full-time,2026-06-05,75,Open
4071,BI Developer,Wipro,Delhi,Tamil Nadu,India,Hybrid,Senior,3,18,14,"Excel,SQL",Finance,517743,398,Master,Full-time,2026-05-28,57,Open
4072,Data Scientist,Infosys,Hyderabad,Delhi,India,Onsite,Associate,2,22,17,"Python,SQL",Finance,850462,224,Bachelor,Internship,2026-05-19,66,Closed
4073,Data Scientist,Wipro,Hyderabad,Telangana,India,Remote,Associate,1,28,15,"Python,Pandas",Healthcare,1563731,185,Bachelor,Internship,2026-06-16,67,Open
4074,Business Analyst,Zoho,Hyderabad,Tamil Nadu,India,Onsite,Senior,0,6,5,"Python,Pandas",Healthcare,587398,162,Master,Internship,2026-03-11,51,Closed
4075,Data Scientist,Accenture,Delhi,Tamil Nadu,India,Hybrid,Entry,2,29,13,"Python,SQL",IT Services,940660,26,Bachelor,Internship,2026-05-13,70,Open
4076,Software Engineer,Amazon,Delhi,Telangana,India,Onsite,Senior,5,11,9,"Python,SQL",Healthcare,1045286,129,Master,Full-time,2026-02-18,95,Closed
4077,Business Analyst,Zoho,Delhi,Telangana,India,Remote,Entry,7,20,10,"Python,SQL",Healthcare,539564,431,Bachelor,Contract,2026-02-27,65,Open
4078,ML Engineer,Capgemini,Mumbai,Telangana,India,Remote,Senior,4,14,15,"Azure,Python",Retail,897793,274,Bachelor,Internship,2026-03-05,70,Closed
4079,Business Analyst,Capgemini,Pune,Telangana,India,Remote,Senior,7,19,18,"Tableau,SQL",Finance,1020619,350,Bachelor,Internship,2026-02-19,72,Open
4080,Software Engineer,Capgemini,Pune,Karnataka,India,Onsite,Senior,4,25,5,"Power BI,SQL",Healthcare,729332,358,Master,Contract,2026-03-08,55,Open
4081,Software Engineer,Infosys,Pune,Delhi,India,Remote,Mid,6,3,7,"Azure,Python",Retail,1619629,122,Bachelor,Internship,2026-04-16,76,Closed
4082,BI Developer,Capgemini,Pune,Maharashtra,India,Onsite,Associate,2,14,9,"Python,SQL",Education,1627034,471,Bachelor,Internship,2026-02-09,89,Closed
4083,Data Scientist,Amazon,Chennai,Tamil Nadu,India,Hybrid,Associate,8,3,5,"Python,SQL",Retail,671205,484,Bachelor,Contract,2026-01-16,76,Closed
4084,BI Developer,Google,Mumbai,Maharashtra,India,Hybrid,Senior,4,3,10,"Excel,SQL",Education,1061615,209,Master,Full-time,2026-02-02,95,Open
4085,ML Engineer,Microsoft,Chennai,Tamil Nadu,India,Remote,Associate,0,27,8,"Python,Pandas",Healthcare,1627719,368,Master,Full-time,2026-06-20,57,Open
4086,Software Engineer,Amazon,Mumbai,Maharashtra,India,Hybrid,Associate,0,12,7,"Tableau,SQL",Healthcare,540077,209,Master,Full-time,2026-03-04,70,Closed
4087,Data Scientist,TechNova,Mumbai,Karnataka,India,Onsite,Associate,3,20,8,"Excel,SQL",Finance,1681155,41,Master,Contract,2026-05-13,69,Open
4088,Data Analyst,Infosys,Hyderabad,Karnataka,India,Onsite,Entry,8,29,18,"Excel,SQL",Retail,1507674,198,Bachelor,Full-time,2026-03-03,81,Closed
4089,Software Engineer,Wipro,Pune,Telangana,India,Remote,Mid,4,30,11,"Tableau,SQL",Education,1793116,66,Bachelor,Contract,2026-03-21,71,Open
4090,ML Engineer,Microsoft,Chennai,Delhi,India,Remote,Entry,8,5,6,"Power BI,SQL",Healthcare,1026739,500,Bachelor,Internship,2026-06-09,50,Open
4091,Data Scientist,Accenture,Bengaluru,Tamil Nadu,India,Remote,Mid,5,18,10,"Python,Pandas",Finance,1461473,179,Master,Internship,2026-03-31,81,Open
4092,Software Engineer,Zoho,Hyderabad,Tamil Nadu,India,Onsite,Senior,4,21,18,"Azure,Python",Healthcare,832578,165,Master,Internship,2026-06-19,63,Closed
4093,ML Engineer,Accenture,Mumbai,Delhi,India,Remote,Senior,1,14,5,"Tableau,SQL",Education,1677882,144,Master,Contract,2026-02-20,98,Open
4094,Business Analyst,Google,Bengaluru,Tamil Nadu,India,Onsite,Senior,3,12,16,"Excel,SQL",Retail,1529775,359,Bachelor,Full-time,2026-01-31,97,Closed
4095,Software Engineer,Capgemini,Chennai,Delhi,India,Remote,Mid,2,8,18,"Azure,Python",Finance,1770651,379,Master,Contract,2026-06-20,56,Open
4096,BI Developer,Microsoft,Hyderabad,Maharashtra,India,Hybrid,Associate,6,24,18,"Tableau,SQL",IT Services,658061,384,Master,Internship,2026-01-14,77,Open
4097,Data Analyst,Google,Mumbai,Karnataka,India,Remote,Associate,2,24,10,"Python,SQL",Healthcare,844743,170,Bachelor,Internship,2026-01-30,55,Open
4098,BI Developer,TechNova,Pune,Telangana,India,Onsite,Associate,1,12,16,"Power BI,SQL",Healthcare,1688697,237,Master,Internship,2026-02-01,58,Open
4099,Data Scientist,TCS,Mumbai,Telangana,India,Hybrid,Mid,0,9,7,"Python,Pandas",Retail,489470,362,Master,Internship,2026-03-28,96,Closed
4100,Data Scientist,Amazon,Delhi,Telangana,India,Onsite,Mid,5,6,8,"Azure,Python",Finance,466742,316,Master,Contract,2026-03-01,89,Closed
4101,BI Developer,Amazon,Delhi,Maharashtra,India,Remote,Senior,2,7,16,"Tableau,SQL",IT Services,1710097,31,Bachelor,Full-time,2026-04-12,93,Closed
4102,Data Scientist,Infosys,Hyderabad,Tamil Nadu,India,Hybrid,Senior,2,4,8,"Tableau,SQL",Healthcare,362738,224,Bachelor,Full-time,2026-01-11,63,Open
4103,Data Analyst,Google,Chennai,Tamil Nadu,India,Hybrid,Entry,1,30,12,"Tableau,SQL",Retail,856506,404,Bachelor,Full-time,2026-06-29,81,Open
4104,Data Scientist,Zoho,Bengaluru,Tamil Nadu,India,Onsite,Senior,8,5,12,"Tableau,SQL",Healthcare,1733585,368,Master,Full-time,2026-03-30,52,Open
4105,Data Analyst,Infosys,Mumbai,Karnataka,India,Onsite,Associate,8,29,10,"Tableau,SQL",Retail,551007,457,Bachelor,Internship,2026-01-22,75,Closed
4106,Software Engineer,Infosys,Bengaluru,Telangana,India,Onsite,Entry,3,30,5,"Python,SQL",Retail,1510680,488,Bachelor,Internship,2026-06-05,86,Closed
4107,Software Engineer,Amazon,Pune,Tamil Nadu,India,Onsite,Mid,4,16,12,"Tableau,SQL",IT Services,1284535,179,Master,Full-time,2026-05-27,64,Open
4108,BI Developer,Capgemini,Chennai,Telangana,India,Remote,Entry,1,30,9,"Excel,SQL",Healthcare,663354,324,Master,Internship,2026-01-30,74,Closed
4109,ML Engineer,Zoho,Bengaluru,Maharashtra,India,Onsite,Mid,2,28,18,"Tableau,SQL",Education,1087515,407,Master,Full-time,2026-02-28,60,Open
4110,Business Analyst,Zoho,Hyderabad,Delhi,India,Onsite,Associate,2,13,10,"Tableau,SQL",Finance,814596,265,Bachelor,Full-time,2026-01-11,69,Closed
4111,Software Engineer,Capgemini,Mumbai,Maharashtra,India,Remote,Entry,5,4,10,"Tableau,SQL",Finance,1090544,346,Bachelor,Internship,2026-04-19,69,Closed
4112,Software Engineer,Zoho,Bengaluru,Karnataka,India,Onsite,Associate,1,28,13,"Python,SQL",Education,1444969,297,Master,Full-time,2026-03-10,95,Closed
4113,BI Developer,Zoho,Bengaluru,Maharashtra,India,Remote,Entry,7,29,4,"Power BI,SQL",IT Services,1778325,486,Bachelor,Internship,2026-05-03,83,Closed
4114,Data Scientist,Infosys,Mumbai,Tamil Nadu,India,Onsite,Entry,7,10,12,"Tableau,SQL",Education,649246,279,Bachelor,Full-time,2026-03-06,83,Closed
4115,Data Analyst,Google,Pune,Delhi,India,Remote,Associate,2,10,16,"Python,SQL",Retail,924622,349,Bachelor,Full-time,2026-01-31,57,Closed
4116,Data Scientist,Capgemini,Delhi,Tamil Nadu,India,Remote,Associate,0,22,13,"Power BI,SQL",IT Services,627373,126,Master,Full-time,2026-03-02,68,Open
4117,Data Analyst,Capgemini,Chennai,Maharashtra,India,Remote,Associate,1,25,10,"Azure,Python",Retail,1702707,377,Master,Full-time,2026-04-21,78,Closed
4118,Business Analyst,Microsoft,Delhi,Telangana,India,Remote,Senior,4,12,20,"Python,Pandas",Retail,1128836,412,Bachelor,Full-time,2026-06-08,88,Open
4119,Business Analyst,Wipro,Bengaluru,Karnataka,India,Hybrid,Associate,5,9,20,"Excel,SQL",Retail,1295945,285,Master,Full-time,2026-04-21,75,Closed
4120,Data Scientist,Microsoft,Chennai,Karnataka,India,Onsite,Entry,2,17,9,"Azure,Python",IT Services,913250,129,Master,Full-time,2026-01-22,84,Open
4121,ML Engineer,TCS,Pune,Karnataka,India,Remote,Entry,3,29,18,"Tableau,SQL",Retail,1022696,462,Master,Contract,2026-01-02,89,Closed
4122,ML Engineer,Capgemini,Delhi,Tamil Nadu,India,Hybrid,Mid,4,10,14,"Python,Pandas",Retail,506432,408,Bachelor,Internship,2026-06-22,60,Closed
4123,Software Engineer,Zoho,Bengaluru,Karnataka,India,Onsite,Senior,6,3,16,"Excel,SQL",Retail,527018,468,Master,Contract,2026-02-13,62,Closed
4124,Data Analyst,TCS,Mumbai,Delhi,India,Onsite,Senior,2,25,19,"Python,Pandas",Retail,1178386,135,Bachelor,Contract,2026-04-16,80,Closed
4125,Data Scientist,Microsoft,Bengaluru,Maharashtra,India,Remote,Associate,8,13,20,"Python,SQL",Finance,1325158,288,Bachelor,Internship,2026-06-02,65,Open
4126,BI Developer,Accenture,Mumbai,Maharashtra,India,Remote,Entry,5,13,16,"Python,Pandas",IT Services,1437209,81,Bachelor,Contract,2026-06-02,56,Closed
4127,Business Analyst,Google,Delhi,Maharashtra,India,Remote,Associate,4,24,12,"Tableau,SQL",Finance,1690229,66,Bachelor,Full-time,2026-04-11,72,Closed
4128,Software Engineer,TCS,Hyderabad,Maharashtra,India,Remote,Senior,6,29,19,"Excel,SQL",IT Services,763452,308,Bachelor,Contract,2026-01-14,62,Closed
4129,Data Scientist,TechNova,Mumbai,Maharashtra,India,Remote,Associate,7,16,19,"Azure,Python",IT Services,1068165,65,Bachelor,Internship,2026-01-02,98,Open
4130,Data Scientist,Accenture,Pune,Delhi,India,Hybrid,Associate,5,3,10,"Tableau,SQL",Education,896387,323,Bachelor,Internship,2026-04-01,58,Open
4131,Software Engineer,Wipro,Delhi,Karnataka,India,Hybrid,Associate,2,25,10,"Power BI,SQL",Finance,1001875,388,Bachelor,Contract,2026-03-30,56,Closed
4132,BI Developer,Infosys,Bengaluru,Maharashtra,India,Onsite,Senior,1,22,6,"Azure,Python",Education,1250560,278,Bachelor,Contract,2026-01-21,53,Open
4133,Software Engineer,Wipro,Bengaluru,Telangana,India,Hybrid,Mid,8,25,9,"Azure,Python",IT Services,1605959,267,Bachelor,Full-time,2026-06-09,52,Closed
4134,Software Engineer,TCS,Delhi,Delhi,India,Onsite,Associate,4,6,12,"Tableau,SQL",Education,710639,111,Master,Full-time,2026-02-23,64,Closed
4135,BI Developer,TCS,Chennai,Tamil Nadu,India,Hybrid,Mid,5,25,11,"Python,SQL",Healthcare,982158,96,Bachelor,Contract,2026-01-17,51,Closed
4136,BI Developer,Google,Delhi,Maharashtra,India,Remote,Entry,4,6,13,"Azure,Python",Retail,1411137,381,Bachelor,Internship,2026-04-04,90,Closed
4137,Data Analyst,Wipro,Chennai,Tamil Nadu,India,Onsite,Entry,3,30,5,"Python,SQL",Finance,1647862,44,Master,Full-time,2026-02-23,74,Open
4138,Software Engineer,TechNova,Chennai,Delhi,India,Onsite,Senior,2,26,14,"Python,SQL",IT Services,1186592,154,Bachelor,Contract,2026-03-29,98,Closed
4139,ML Engineer,Zoho,Hyderabad,Karnataka,India,Remote,Entry,0,26,20,"Power BI,SQL",Healthcare,1654148,216,Master,Full-time,2026-06-01,71,Open
4140,Business Analyst,Zoho,Hyderabad,Maharashtra,India,Hybrid,Entry,0,16,17,"Tableau,SQL",Healthcare,1048021,48,Bachelor,Contract,2026-01-29,76,Open
4141,Business Analyst,TechNova,Pune,Delhi,India,Remote,Associate,5,22,4,"Power BI,SQL",Healthcare,1294352,424,Bachelor,Contract,2026-03-23,76,Open
4142,Data Analyst,Microsoft,Delhi,Delhi,India,Onsite,Senior,8,10,15,"Python,Pandas",Healthcare,1662787,231,Bachelor,Full-time,2026-04-10,63,Open
